pop_idx,indiv_idx,regime,welfare,diversity_score,rho,beta,follow_recommendation,N,T,sigma
21,2,partial,3.799455787231595,244.7795918367347,0.1,0.1,0.016,1000,50,4.0
21,3,partial,3.891820223436381,246.9526530612245,0.1,0.1,0.031,1000,50,4.0
21,4,partial,3.835642858272879,247.3191836734694,0.1,0.1,0.035,1000,50,4.0
21,5,partial,3.8773190979323306,247.60326530612247,0.1,0.1,0.018,1000,50,4.0
21,6,partial,3.8570513615551936,246.9526530612245,0.1,0.1,0.03,1000,50,4.0
21,7,partial,3.8786073189596064,246.86938775510205,0.1,0.1,0.017,1000,50,4.0
21,8,partial,3.877117291809688,244.41387755102042,0.1,0.1,0.031,1000,50,4.0
21,9,partial,3.8310368193897593,247.63755102040818,0.1,0.1,0.029,1000,50,4.0
21,10,partial,3.8724096453927137,245.30285714285716,0.1,0.1,0.028,1000,50,4.0
21,11,partial,3.9058677987927446,246.74448979591838,0.1,0.1,0.009,1000,50,4.0
21,12,partial,3.8874079207324055,245.94448979591837,0.1,0.1,0.019,1000,50,4.0
21,13,partial,3.9031755116252027,247.6914285714286,0.1,0.1,0.017,1000,50,4.0
21,14,partial,3.9208190553213282,245.57714285714286,0.1,0.1,0.037,1000,50,4.0
21,15,partial,3.909692468917187,245.58122448979591,0.1,0.1,0.031,1000,50,4.0
21,16,partial,3.8919593413794855,248.7395918367347,0.1,0.1,0.01,1000,50,4.0
21,17,partial,3.86007595864604,245.6914285714286,0.1,0.1,0.017,1000,50,4.0
21,18,partial,3.8693598206045814,246.9526530612245,0.1,0.1,0.031,1000,50,4.0
21,19,partial,3.9038626384352173,245.24816326530612,0.1,0.1,0.009,1000,50,4.0
21,20,partial,3.8894238748596277,247.32326530612247,0.1,0.1,0.016,1000,50,4.0
21,21,partial,3.865368103600927,245.65387755102043,0.1,0.1,0.029,1000,50,4.0
21,22,partial,3.878610034973962,247.44816326530614,0.1,0.1,0.024,1000,50,4.0
21,23,partial,3.9281978783812814,241.5404081632653,0.1,0.1,0.032,1000,50,4.0
21,24,partial,3.8989761072316216,245.4408163265306,0.1,0.1,0.025,1000,50,4.0
21,0,no_rec,0.10847697934443144,244.1118367346939,0.1,0.1,False,1000,50,4.0
21,1,no_rec,0.3062471885217332,237.9918367346939,0.1,0.1,False,1000,50,4.0
21,2,no_rec,0.046562828494373196,242.83591836734695,0.1,0.1,False,1000,50,4.0
21,3,no_rec,-0.33157329204872854,232.43020408163267,0.1,0.1,False,1000,50,4.0
21,4,no_rec,0.2563241548636022,176.81306122448981,0.1,0.1,False,1000,50,4.0
21,5,no_rec,-0.0021916197605479537,207.43428571428572,0.1,0.1,False,1000,50,4.0
21,6,no_rec,-0.11169148687673977,222.0865306122449,0.1,0.1,False,1000,50,4.0
21,7,no_rec,0.203697379360527,204.1942857142857,0.1,0.1,False,1000,50,4.0
21,8,no_rec,0.45402227844855164,210.33551020408163,0.1,0.1,False,1000,50,4.0
21,9,no_rec,-0.10564693848987214,244.37306122448982,0.1,0.1,False,1000,50,4.0
21,10,no_rec,-0.3660256448058807,228.7248979591837,0.1,0.1,False,1000,50,4.0
21,11,no_rec,0.2603442310554201,242.8277551020408,0.1,0.1,False,1000,50,4.0
21,12,no_rec,-0.11663753417215418,246.47020408163266,0.1,0.1,False,1000,50,4.0
21,13,no_rec,0.39324254660966795,212.76081632653063,0.1,0.1,False,1000,50,4.0
21,14,no_rec,0.05297020191423879,220.7248979591837,0.1,0.1,False,1000,50,4.0
21,15,no_rec,-0.022476348084481016,244.71428571428572,0.1,0.1,False,1000,50,4.0
21,16,no_rec,0.10190863521038246,250.3012244897959,0.1,0.1,False,1000,50,4.0
21,17,no_rec,-0.18966031647258583,225.8522448979592,0.1,0.1,False,1000,50,4.0
21,18,no_rec,0.2980275564938103,242.37306122448982,0.1,0.1,False,1000,50,4.0
21,19,no_rec,0.30918308727021887,244.99102040816328,0.1,0.1,False,1000,50,4.0
21,20,no_rec,0.2642242358935094,243.11755102040817,0.1,0.1,False,1000,50,4.0
21,21,no_rec,-0.062385567021008156,194.26530612244898,0.1,0.1,False,1000,50,4.0
21,22,no_rec,-0.05542731506520625,212.93469387755104,0.1,0.1,False,1000,50,4.0
21,23,no_rec,0.17211516692171766,232.44408163265308,0.1,0.1,False,1000,50,4.0
21,24,no_rec,0.2923417323214288,245.86775510204083,0.1,0.1,False,1000,50,4.0
22,0,rec,3.753256417840366,251.28734693877553,0.1,0.1,False,1000,50,4.0
22,1,rec,3.7238614265981824,251.0865306122449,0.1,0.1,False,1000,50,4.0
22,2,rec,3.7188589298433965,245.75428571428571,0.1,0.1,False,1000,50,4.0
22,3,rec,3.7109380590663097,250.94448979591837,0.1,0.1,False,1000,50,4.0
22,4,rec,3.6981910333341967,251.75428571428571,0.1,0.1,False,1000,50,4.0
22,5,rec,3.725159025564615,250.54775510204084,0.1,0.1,False,1000,50,4.0
22,6,rec,3.686869418263301,249.56244897959184,0.1,0.1,False,1000,50,4.0
22,7,rec,3.7303236654420746,252.48408163265307,0.1,0.1,False,1000,50,4.0
22,8,rec,3.6838587198463637,246.745306122449,0.1,0.1,False,1000,50,4.0
22,9,rec,3.7516122272406762,250.12653061224492,0.1,0.1,False,1000,50,4.0
22,10,rec,3.716720281504004,251.24897959183676,0.1,0.1,False,1000,50,4.0
22,11,rec,3.7270036255514034,247.45714285714286,0.1,0.1,False,1000,50,4.0
22,12,rec,3.682288298974112,247.93224489795918,0.1,0.1,False,1000,50,4.0
22,13,rec,3.7573970006375714,252.29632653061225,0.1,0.1,False,1000,50,4.0
22,14,rec,3.7670678370571777,248.45469387755102,0.1,0.1,False,1000,50,4.0
22,15,rec,3.7233681254345585,251.65551020408165,0.1,0.1,False,1000,50,4.0
22,16,rec,3.7368427485441784,250.74122448979594,0.1,0.1,False,1000,50,4.0
22,17,rec,3.7055981630854458,248.85551020408164,0.1,0.1,False,1000,50,4.0
22,18,rec,3.6802767351185803,250.4204081632653,0.1,0.1,False,1000,50,4.0
22,19,rec,3.709844564252916,252.28,0.1,0.1,False,1000,50,4.0
22,20,rec,3.703815907525576,250.74204081632655,0.1,0.1,False,1000,50,4.0
22,21,rec,3.736275774559677,248.51428571428573,0.1,0.1,False,1000,50,4.0
22,22,rec,3.7437221659955733,250.81469387755104,0.1,0.1,False,1000,50,4.0
22,23,rec,3.6840858891571866,251.37551020408165,0.1,0.1,False,1000,50,4.0
22,24,rec,3.7337786892985863,248.7248979591837,0.1,0.1,False,1000,50,4.0
22,0,partial,3.6616917099224224,246.82448979591837,0.1,0.1,0.029,1000,50,4.0
22,1,partial,3.649461021495047,249.7461224489796,0.1,0.1,0.023,1000,50,4.0
22,2,partial,3.5540547635980726,246.4391836734694,0.1,0.1,0.016,1000,50,4.0
22,3,partial,3.617732375100492,247.83428571428573,0.1,0.1,0.016,1000,50,4.0
22,4,partial,3.634800504818047,249.11755102040817,0.1,0.1,0.032,1000,50,4.0
22,5,partial,3.636056475517766,252.72,0.1,0.1,0.021,1000,50,4.0
22,6,partial,3.624367617688217,251.02367346938777,0.1,0.1,0.017,1000,50,4.0
22,7,partial,3.63808786858262,249.5934693877551,0.1,0.1,0.028,1000,50,4.0
22,8,partial,3.5562025968233075,245.08897959183673,0.1,0.1,0.018,1000,50,4.0
22,9,partial,3.724690106682379,248.44816326530614,0.1,0.1,0.032,1000,50,4.0
22,10,partial,3.475400309502798,246.50448979591837,0.1,0.1,0.027,1000,50,4.0
22,11,partial,3.686500573604271,248.4995918367347,0.1,0.1,0.017,1000,50,4.0
22,12,partial,3.588569286708095,250.10938775510206,0.1,0.1,0.029,1000,50,4.0
22,13,partial,3.701025989000025,249.7395918367347,0.1,0.1,0.021,1000,50,4.0
22,14,partial,3.639666182900607,248.22857142857143,0.1,0.1,0.029,1000,50,4.0
22,15,partial,3.6473803649775993,250.25714285714287,0.1,0.1,0.015,1000,50,4.0
22,16,partial,3.692237717153023,248.37795918367348,0.1,0.1,0.026,1000,50,4.0
22,17,partial,3.6499124892406867,248.0914285714286,0.1,0.1,0.025,1000,50,4.0
22,18,partial,3.643391654777649,250.92489795918368,0.1,0.1,0.028,1000,50,4.0
22,19,partial,3.6499116803484184,249.99510204081633,0.1,0.1,0.027,1000,50,4.0
22,20,partial,3.6594547651392317,248.36163265306124,0.1,0.1,0.017,1000,50,4.0
22,21,partial,3.6188045774472455,249.53551020408165,0.1,0.1,0.032,1000,50,4.0
22,22,partial,3.68102946576828,247.4204081632653,0.1,0.1,0.028,1000,50,4.0
22,23,partial,3.610950228747709,249.10367346938776,0.1,0.1,0.03,1000,50,4.0
22,24,partial,3.67676834325101,251.7575510204082,0.1,0.1,0.019,1000,50,4.0
22,0,no_rec,-0.017741610707778414,223.77469387755102,0.1,0.1,False,1000,50,4.0
22,1,no_rec,0.29059887991161254,199.09632653061226,0.1,0.1,False,1000,50,4.0
22,2,no_rec,0.46694191548271413,244.75102040816327,0.1,0.1,False,1000,50,4.0
22,3,no_rec,0.15753097605179953,206.69714285714286,0.1,0.1,False,1000,50,4.0
22,4,no_rec,0.3520250127554202,191.06775510204082,0.1,0.1,False,1000,50,4.0
22,5,no_rec,0.1709531775501743,239.76816326530613,0.1,0.1,False,1000,50,4.0
22,6,no_rec,0.18755855518603207,243.6269387755102,0.1,0.1,False,1000,50,4.0
22,7,no_rec,0.04392363845599766,220.20816326530613,0.1,0.1,False,1000,50,4.0
22,8,no_rec,0.15964031131206644,245.73142857142858,0.1,0.1,False,1000,50,4.0
22,9,no_rec,-0.026941397985752978,241.1787755102041,0.1,0.1,False,1000,50,4.0
22,10,no_rec,-0.5402055704245607,248.28326530612244,0.1,0.1,False,1000,50,4.0
22,11,no_rec,0.31447961553388903,224.70285714285714,0.1,0.1,False,1000,50,4.0
22,12,no_rec,-0.3344807252447891,248.0130612244898,0.1,0.1,False,1000,50,4.0
22,13,no_rec,0.28516965229252506,200.0465306122449,0.1,0.1,False,1000,50,4.0
22,14,no_rec,0.4172048172932966,237.905306122449,0.1,0.1,False,1000,50,4.0
22,15,no_rec,0.023014945932444002,213.46040816326533,0.1,0.1,False,1000,50,4.0
22,16,no_rec,0.06161761236462347,231.64979591836735,0.1,0.1,False,1000,50,4.0
22,17,no_rec,0.0787304578174485,235.98448979591836,0.1,0.1,False,1000,50,4.0
22,18,no_rec,-0.02291097506482031,241.43836734693878,0.1,0.1,False,1000,50,4.0
22,19,no_rec,0.1055485850876403,251.8530612244898,0.1,0.1,False,1000,50,4.0
22,20,no_rec,-0.12977755198312013,250.94530612244898,0.1,0.1,False,1000,50,4.0
22,21,no_rec,-0.051032756258386186,199.67346938775512,0.1,0.1,False,1000,50,4.0
22,22,no_rec,-0.07680087014103325,224.01061224489797,0.1,0.1,False,1000,50,4.0
22,23,no_rec,0.5038898986653304,196.83591836734695,0.1,0.1,False,1000,50,4.0
22,24,no_rec,0.3585407646281735,247.55673469387756,0.1,0.1,False,1000,50,4.0
23,0,rec,3.865890748541969,241.89142857142858,0.1,0.1,False,1000,50,4.0
23,1,rec,3.8251231401945733,236.55346938775511,0.1,0.1,False,1000,50,4.0
23,2,rec,3.828334845548129,234.65224489795918,0.1,0.1,False,1000,50,4.0
23,3,rec,3.874234033106378,236.28653061224492,0.1,0.1,False,1000,50,4.0
23,4,rec,3.7847196521069173,234.14367346938775,0.1,0.1,False,1000,50,4.0
23,5,rec,3.840846190442594,232.1534693877551,0.1,0.1,False,1000,50,4.0
23,6,rec,3.853856449928074,238.24326530612245,0.1,0.1,False,1000,50,4.0
23,7,rec,3.8391201856958044,240.90367346938777,0.1,0.1,False,1000,50,4.0
23,8,rec,3.8817982845659373,245.94122448979593,0.1,0.1,False,1000,50,4.0
23,9,rec,3.8433219998569172,239.37714285714287,0.1,0.1,False,1000,50,4.0
23,10,rec,3.835094148202634,242.10530612244898,0.1,0.1,False,1000,50,4.0
23,11,rec,3.855991709220081,236.44816326530614,0.1,0.1,False,1000,50,4.0
23,12,rec,3.8673627822286307,240.93632653061226,0.1,0.1,False,1000,50,4.0
23,13,rec,3.862398382102096,234.55102040816328,0.1,0.1,False,1000,50,4.0
23,14,rec,3.829070381294369,236.04163265306124,0.1,0.1,False,1000,50,4.0
23,15,rec,3.884161803747295,233.34938775510204,0.1,0.1,False,1000,50,4.0
23,16,rec,3.782092750682979,238.05061224489796,0.1,0.1,False,1000,50,4.0
23,17,rec,3.798291646373108,240.80326530612246,0.1,0.1,False,1000,50,4.0
23,18,rec,3.874058202771576,238.62367346938777,0.1,0.1,False,1000,50,4.0
23,19,rec,3.792161063947198,239.97387755102042,0.1,0.1,False,1000,50,4.0
23,20,rec,3.8233082083797223,236.1869387755102,0.1,0.1,False,1000,50,4.0
23,21,rec,3.8195119473459034,235.40571428571428,0.1,0.1,False,1000,50,4.0
23,22,rec,3.8405737822925983,230.61551020408163,0.1,0.1,False,1000,50,4.0
23,23,rec,3.8187566413274516,240.37306122448982,0.1,0.1,False,1000,50,4.0
23,24,rec,3.8400823449722883,245.6138775510204,0.1,0.1,False,1000,50,4.0
23,0,partial,3.808262741795549,232.94367346938776,0.1,0.1,0.028,1000,50,4.0
23,1,partial,3.747907885696534,237.9934693877551,0.1,0.1,0.033,1000,50,4.0
23,2,partial,3.803632815076127,236.11836734693878,0.1,0.1,0.026,1000,50,4.0
23,3,partial,3.8234958127149485,238.02693877551022,0.1,0.1,0.029,1000,50,4.0
23,4,partial,3.758897058551415,239.86775510204083,0.1,0.1,0.03,1000,50,4.0
23,5,partial,3.8053036397795785,235.12163265306123,0.1,0.1,0.036,1000,50,4.0
23,6,partial,3.8296200994967564,233.0914285714286,0.1,0.1,0.03,1000,50,4.0
23,7,partial,3.773965426714541,241.11673469387756,0.1,0.1,0.032,1000,50,4.0
23,8,partial,3.8414253834168917,235.83428571428573,0.1,0.1,0.035,1000,50,4.0
23,9,partial,3.7762926956829275,234.73795918367347,0.1,0.1,0.032,1000,50,4.0
23,10,partial,3.752860517138366,235.68163265306123,0.1,0.1,0.028,1000,50,4.0
23,11,partial,3.83361645504305,240.4391836734694,0.1,0.1,0.037,1000,50,4.0
23,12,partial,3.7465411369701185,230.8865306122449,0.1,0.1,0.029,1000,50,4.0
23,13,partial,3.8174117945353316,236.3257142857143,0.1,0.1,0.036,1000,50,4.0
23,14,partial,3.768691070283235,233.82857142857145,0.1,0.1,0.034,1000,50,4.0
23,15,partial,3.827528879875475,237.3877551020408,0.1,0.1,0.021,1000,50,4.0
23,16,partial,3.7389489541374394,232.18775510204082,0.1,0.1,0.03,1000,50,4.0
23,17,partial,3.740693320955121,237.58367346938778,0.1,0.1,0.03,1000,50,4.0
23,18,partial,3.8167222531716716,234.4130612244898,0.1,0.1,0.032,1000,50,4.0
23,19,partial,3.7667301931342436,237.3918367346939,0.1,0.1,0.034,1000,50,4.0
23,20,partial,3.7752693318837074,236.78285714285715,0.1,0.1,0.03,1000,50,4.0
23,21,partial,3.719075467497189,231.6669387755102,0.1,0.1,0.017,1000,50,4.0
23,22,partial,3.6982665931912324,225.9787755102041,0.1,0.1,0.029,1000,50,4.0
23,23,partial,3.78240473165334,232.71020408163267,0.1,0.1,0.033,1000,50,4.0
23,24,partial,3.7923207178623852,228.8204081632653,0.1,0.1,0.034,1000,50,4.0
23,0,no_rec,0.42284320153997795,232.23510204081634,0.1,0.1,False,1000,50,4.0
23,1,no_rec,0.17486256795171504,237.59183673469389,0.1,0.1,False,1000,50,4.0
23,2,no_rec,0.49186552657109417,241.6122448979592,0.1,0.1,False,1000,50,4.0
23,3,no_rec,0.05151965907140033,233.8857142857143,0.1,0.1,False,1000,50,4.0
23,4,no_rec,-0.04541155968051843,244.8,0.1,0.1,False,1000,50,4.0
23,5,no_rec,0.5384514958985593,212.465306122449,0.1,0.1,False,1000,50,4.0
23,6,no_rec,0.1332799166510754,247.86204081632653,0.1,0.1,False,1000,50,4.0
23,7,no_rec,-0.0681607865823823,237.05061224489796,0.1,0.1,False,1000,50,4.0
23,8,no_rec,0.7089937989079248,242.6334693877551,0.1,0.1,False,1000,50,4.0
23,9,no_rec,0.44676228010298885,223.12979591836736,0.1,0.1,False,1000,50,4.0
23,10,no_rec,0.32308916300472634,207.71102040816328,0.1,0.1,False,1000,50,4.0
23,11,no_rec,0.6399642412225981,224.47755102040819,0.1,0.1,False,1000,50,4.0
23,12,no_rec,-0.058228698000041934,251.07102040816326,0.1,0.1,False,1000,50,4.0
23,13,no_rec,-0.012880018923635203,249.26204081632653,0.1,0.1,False,1000,50,4.0
23,14,no_rec,-0.08866351655393397,233.7461224489796,0.1,0.1,False,1000,50,4.0
23,15,no_rec,0.5202470878538827,245.3469387755102,0.1,0.1,False,1000,50,4.0
23,16,no_rec,-0.05159785924337091,224.85632653061225,0.1,0.1,False,1000,50,4.0
23,17,no_rec,0.011749738047527044,236.58938775510205,0.1,0.1,False,1000,50,4.0
23,18,no_rec,0.3782355284178718,232.68244897959184,0.1,0.1,False,1000,50,4.0
23,19,no_rec,0.7248156682320739,249.31102040816327,0.1,0.1,False,1000,50,4.0
23,20,no_rec,-0.3566175983679916,242.37551020408165,0.1,0.1,False,1000,50,4.0
23,21,no_rec,0.2850739386164029,248.04734693877552,0.1,0.1,False,1000,50,4.0
23,22,no_rec,0.15803108425261594,246.66285714285715,0.1,0.1,False,1000,50,4.0
23,23,no_rec,0.33052852138532274,240.23102040816326,0.1,0.1,False,1000,50,4.0
23,24,no_rec,0.37985396715347963,243.12326530612245,0.1,0.1,False,1000,50,4.0
24,0,rec,3.876103240802507,250.69469387755103,0.1,0.1,False,1000,50,4.0
24,1,rec,3.886858273370621,253.84,0.1,0.1,False,1000,50,4.0
24,2,rec,3.9029103697021132,253.62204081632655,0.1,0.1,False,1000,50,4.0
24,3,rec,3.8197612598916253,253.6595918367347,0.1,0.1,False,1000,50,4.0
24,4,rec,3.8805426760391715,253.94122448979593,0.1,0.1,False,1000,50,4.0
24,5,rec,3.9024622932728947,253.5804081632653,0.1,0.1,False,1000,50,4.0
24,6,rec,3.907382281945907,254.04163265306124,0.1,0.1,False,1000,50,4.0
24,7,rec,3.8456459692307647,254.25714285714287,0.1,0.1,False,1000,50,4.0
24,8,rec,3.8810399339023536,253.76000000000002,0.1,0.1,False,1000,50,4.0
24,9,rec,3.847492738504131,253.32326530612247,0.1,0.1,False,1000,50,4.0
24,10,rec,3.891934605561118,253.65714285714287,0.1,0.1,False,1000,50,4.0
24,11,rec,3.911546050413004,252.06040816326532,0.1,0.1,False,1000,50,4.0
24,12,rec,3.8425369441942157,253.8987755102041,0.1,0.1,False,1000,50,4.0
24,13,rec,3.890588658786557,254.3991836734694,0.1,0.1,False,1000,50,4.0
24,14,rec,3.870710567217368,252.77224489795918,0.1,0.1,False,1000,50,4.0
24,15,rec,3.8703378648719435,253.8073469387755,0.1,0.1,False,1000,50,4.0
24,16,rec,3.842048138684195,254.5257142857143,0.1,0.1,False,1000,50,4.0
24,17,rec,3.89247103958123,254.4195918367347,0.1,0.1,False,1000,50,4.0
24,18,rec,3.880588037210571,252.50122448979593,0.1,0.1,False,1000,50,4.0
24,19,rec,3.912384485048276,252.29469387755103,0.1,0.1,False,1000,50,4.0
24,20,rec,3.8891182531276365,254.35591836734696,0.1,0.1,False,1000,50,4.0
24,21,rec,3.864070079408652,254.00816326530614,0.1,0.1,False,1000,50,4.0
24,22,rec,3.8753597222842195,253.6930612244898,0.1,0.1,False,1000,50,4.0
24,23,rec,3.8601471873139532,253.16979591836736,0.1,0.1,False,1000,50,4.0
24,24,rec,3.9333997950092683,253.40081632653062,0.1,0.1,False,1000,50,4.0
24,0,partial,3.809773378982309,252.05061224489796,0.1,0.1,0.021,1000,50,4.0
24,1,partial,3.7773411389315577,253.9510204081633,0.1,0.1,0.022,1000,50,4.0
24,2,partial,3.792123031106606,252.24408163265306,0.1,0.1,0.033,1000,50,4.0
24,3,partial,3.7938349231908184,253.10448979591837,0.1,0.1,0.035,1000,50,4.0
24,4,partial,3.7667963635900215,248.55836734693878,0.1,0.1,0.029,1000,50,4.0
24,5,partial,3.8471812894427257,252.3861224489796,0.1,0.1,0.03,1000,50,4.0
24,6,partial,3.8069096755345284,250.4857142857143,0.1,0.1,0.03,1000,50,4.0
24,7,partial,3.7855981548122988,252.55836734693878,0.1,0.1,0.037,1000,50,4.0
24,8,partial,3.7453400763350504,251.42367346938775,0.1,0.1,0.031,1000,50,4.0
24,9,partial,3.7655239487960306,253.3126530612245,0.1,0.1,0.034,1000,50,4.0
24,10,partial,3.8152796722878466,252.2530612244898,0.1,0.1,0.031,1000,50,4.0
24,11,partial,3.834940199899883,251.46122448979594,0.1,0.1,0.023,1000,50,4.0
24,12,partial,3.720074162565101,250.0661224489796,0.1,0.1,0.027,1000,50,4.0
24,13,partial,3.8090533170354752,252.38367346938776,0.1,0.1,0.019,1000,50,4.0
24,14,partial,3.7788318041176767,250.84489795918367,0.1,0.1,0.021,1000,50,4.0
24,15,partial,3.842136282056413,253.0008163265306,0.1,0.1,0.025,1000,50,4.0
24,16,partial,3.778656954789174,252.2857142857143,0.1,0.1,0.033,1000,50,4.0
24,17,partial,3.7403326326002055,248.78122448979593,0.1,0.1,0.031,1000,50,4.0
24,18,partial,3.8177293414846583,253.90122448979594,0.1,0.1,0.031,1000,50,4.0
24,19,partial,3.796178902171834,249.36489795918368,0.1,0.1,0.03,1000,50,4.0
24,20,partial,3.7809126252996146,253.32081632653063,0.1,0.1,0.032,1000,50,4.0
24,21,partial,3.7666453846835077,249.78122448979593,0.1,0.1,0.031,1000,50,4.0
24,22,partial,3.820861162520954,253.21795918367349,0.1,0.1,0.023,1000,50,4.0
24,23,partial,3.732567788246917,252.1404081632653,0.1,0.1,0.032,1000,50,4.0
24,24,partial,3.827893374744658,252.08244897959185,0.1,0.1,0.033,1000,50,4.0
24,0,no_rec,0.028417534670625452,251.42775510204083,0.1,0.1,False,1000,50,4.0
24,1,no_rec,-0.47529020609585304,198.5861224489796,0.1,0.1,False,1000,50,4.0
24,2,no_rec,-0.01829122563575548,245.35591836734696,0.1,0.1,False,1000,50,4.0
24,3,no_rec,0.06194704134129384,203.86938775510205,0.1,0.1,False,1000,50,4.0
24,4,no_rec,0.33775423430832247,235.7257142857143,0.1,0.1,False,1000,50,4.0
24,5,no_rec,0.5071630062153607,245.9387755102041,0.1,0.1,False,1000,50,4.0
24,6,no_rec,0.06080620133649176,245.2195918367347,0.1,0.1,False,1000,50,4.0
24,7,no_rec,0.13025913362881578,227.85061224489797,0.1,0.1,False,1000,50,4.0
24,8,no_rec,0.10875422286001435,242.24,0.1,0.1,False,1000,50,4.0
24,9,no_rec,0.4524844542285735,208.53387755102042,0.1,0.1,False,1000,50,4.0
24,10,no_rec,-0.32036743077798785,202.02693877551022,0.1,0.1,False,1000,50,4.0
24,11,no_rec,-0.10849980323005406,245.05469387755102,0.1,0.1,False,1000,50,4.0
24,12,no_rec,0.45738547438960253,185.345306122449,0.1,0.1,False,1000,50,4.0
24,13,no_rec,-0.06320219685689989,248.18122448979594,0.1,0.1,False,1000,50,4.0
24,14,no_rec,-0.3353338805698374,247.7338775510204,0.1,0.1,False,1000,50,4.0
24,15,no_rec,0.013856672805256584,242.76326530612246,0.1,0.1,False,1000,50,4.0
24,16,no_rec,0.16626794836346334,236.785306122449,0.1,0.1,False,1000,50,4.0
24,17,no_rec,0.1025569490368262,245.03102040816327,0.1,0.1,False,1000,50,4.0
24,18,no_rec,0.147610593277945,213.40571428571428,0.1,0.1,False,1000,50,4.0
24,19,no_rec,-0.08649980374193088,224.09551020408165,0.1,0.1,False,1000,50,4.0
24,20,no_rec,0.11854509242692136,243.20816326530613,0.1,0.1,False,1000,50,4.0
24,21,no_rec,0.4080225250477731,240.38367346938776,0.1,0.1,False,1000,50,4.0
24,22,no_rec,0.1887777652974322,246.465306122449,0.1,0.1,False,1000,50,4.0
24,23,no_rec,0.5948976712630281,196.21795918367349,0.1,0.1,False,1000,50,4.0
24,24,no_rec,0.3389476466311504,239.0008163265306,0.1,0.1,False,1000,50,4.0
0,0,rec,0.7820169604660183,248.6587755102041,0.1,0.5,False,1000,50,0.25
0,1,rec,0.8046649166186072,247.8930612244898,0.1,0.5,False,1000,50,0.25
0,2,rec,0.7776049763483603,252.28653061224492,0.1,0.5,False,1000,50,0.25
0,3,rec,0.8287151083307707,253.79673469387757,0.1,0.5,False,1000,50,0.25
0,4,rec,0.8000271871094994,254.31836734693877,0.1,0.5,False,1000,50,0.25
0,5,rec,0.7703147547879605,253.56326530612245,0.1,0.5,False,1000,50,0.25
0,6,rec,0.7437715836923654,250.7061224489796,0.1,0.5,False,1000,50,0.25
0,7,rec,0.7690284650864468,251.24571428571429,0.1,0.5,False,1000,50,0.25
0,8,rec,0.768949355599991,233.01877551020408,0.1,0.5,False,1000,50,0.25
0,9,rec,0.8029192563836358,253.3526530612245,0.1,0.5,False,1000,50,0.25
0,10,rec,0.8318916614098126,250.4742857142857,0.1,0.5,False,1000,50,0.25
0,11,rec,0.8220140568986994,245.1330612244898,0.1,0.5,False,1000,50,0.25
0,12,rec,0.793514231569616,253.6995918367347,0.1,0.5,False,1000,50,0.25
0,13,rec,0.7781462874515117,247.7257142857143,0.1,0.5,False,1000,50,0.25
0,14,rec,0.8153262448000296,251.67836734693878,0.1,0.5,False,1000,50,0.25
0,15,rec,0.8307502717505194,242.5934693877551,0.1,0.5,False,1000,50,0.25
0,16,rec,0.810958974553934,253.09551020408165,0.1,0.5,False,1000,50,0.25
0,17,rec,0.8072688359507774,247.06367346938777,0.1,0.5,False,1000,50,0.25
0,18,rec,0.8409392864911521,251.7257142857143,0.1,0.5,False,1000,50,0.25
0,19,rec,0.8281626782504039,251.72897959183675,0.1,0.5,False,1000,50,0.25
0,20,rec,0.8018900171394299,250.85877551020408,0.1,0.5,False,1000,50,0.25
0,21,rec,0.8189850378352699,251.18367346938777,0.1,0.5,False,1000,50,0.25
0,22,rec,0.8415890868911102,248.82285714285715,0.1,0.5,False,1000,50,0.25
0,23,rec,0.8464395618922487,252.81061224489798,0.1,0.5,False,1000,50,0.25
0,24,rec,0.7541848811550853,253.54693877551023,0.1,0.5,False,1000,50,0.25
0,0,partial,0.387008381970708,247.96489795918367,0.1,0.5,0.003,1000,50,0.25
0,1,partial,0.5074250619285651,240.33469387755102,0.1,0.5,0.002,1000,50,0.25
0,2,partial,0.29789867784634505,246.92979591836735,0.1,0.5,0.002,1000,50,0.25
0,3,partial,0.384990529002073,249.07673469387757,0.1,0.5,0.001,1000,50,0.25
0,4,partial,0.39231055686566796,250.16979591836736,0.1,0.5,0.002,1000,50,0.25
0,5,partial,0.28203982654427817,253.47591836734694,0.1,0.5,0.004,1000,50,0.25
0,6,partial,0.35593637787192284,229.45877551020408,0.1,0.5,0.001,1000,50,0.25
0,7,partial,0.43355613416415006,237.17632653061224,0.1,0.5,0.004,1000,50,0.25
0,8,partial,0.3864089436716557,237.44979591836736,0.1,0.5,0.002,1000,50,0.25
0,9,partial,0.4109857769252745,252.35673469387757,0.1,0.5,0.002,1000,50,0.25
0,10,partial,0.479007119730428,251.97387755102042,0.1,0.5,0.002,1000,50,0.25
0,11,partial,0.3835578588856695,235.81795918367348,0.1,0.5,0.001,1000,50,0.25
0,12,partial,0.3925620459308878,238.9126530612245,0.1,0.5,0.003,1000,50,0.25
0,13,partial,0.38362243797558804,229.84979591836736,0.1,0.5,0.001,1000,50,0.25
0,14,partial,0.3451494921560642,231.1004081632653,0.1,0.5,0.002,1000,50,0.25
0,15,partial,0.4181480051131486,252.79591836734696,0.1,0.5,0.002,1000,50,0.25
0,16,partial,0.30134739283941514,250.24489795918367,0.1,0.5,0.002,1000,50,0.25
0,17,partial,0.4263178550228737,245.17469387755102,0.1,0.5,0.003,1000,50,0.25
